original_text,normalized_word_text,dict_word,dict_lang,fuzzy_word,fuzzy_lang,fuzzy_confidence,checked_text,checked_lang,lemmatized_text,polarity_score,polarity_label,status,error_message
Dr,dr,,Unknown,dar,English,80.0,dar,English,dar,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
like,like,like,English,,,0.0,like,English,like,0.0,neutral,ok,
way,way,way,English,,,0.0,way,English,way,0.0,neutral,ok,
ogwali,ogwali,,Unknown,wali,English,80.0,wali,English,wali,0.0,neutral,ok,
responding.,responding.,,Unknown,unresponding,English,86.95652173913044,unresponding,English,unresponding,0.0,neutral,ok,
Nobody,nobody,Nobody,English,,,0.0,Nobody,English,nobody,0.0,neutral,ok,
bribeno,bribeno,,Unknown,bribe,English,83.33333333333334,bribe,English,bribe,0.0,neutral,ok,
body,body,body,English,,,0.0,body,English,body,0.0,neutral,ok,
accuseno,accuseno,,Unknown,accuse,English,85.71428571428572,accuse,English,accuse,0.0,neutral,ok,
body,body,body,English,,,0.0,body,English,body,0.0,neutral,ok,
slap,slap,slap,English,,,0.0,slap,English,slap,0.0,neutral,ok,
atleast,atleast,,Unknown,least,English,83.33333333333334,least,English,least,-0.3,negative,ok,
miss,miss,miss,English,,,0.0,miss,English,miss,0.0,neutral,ok,
bribe,bribe,bribe,English,,,0.0,bribe,English,bribe,0.0,neutral,ok,
go,go,go,English,,,0.0,go,English,go,0.0,neutral,ok,
slap,slap,slap,English,,,0.0,slap,English,slap,0.0,neutral,ok,
omina,omina,omina,English,,,0.0,omina,English,omina,0.0,neutral,ok,
ever,ever,ever,English,,,0.0,ever,English,ever,0.0,neutral,ok,
see,see,see,English,,,0.0,see,English,see,0.0,neutral,ok,
"dog,","dog,",,Unknown,dog,English,85.71428571428572,dog,English,dog,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
remember,remember,remember,English,,,0.0,remember,English,remember,0.0,neutral,ok,
"comedy,","comedy,",,Unknown,comedy,English,92.3076923076923,comedy,English,comedy,0.0,neutral,ok,
today,today,today,English,,,0.0,today,English,today,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
met,met,met,English,,,0.0,met,English,met,0.0,neutral,ok,
small,small,small,English,,,0.0,small,English,small,-0.25,negative,ok,
one,one,one,English,,,0.0,one,English,one,0.0,neutral,ok,
old,old,old,English,,,0.0,old,English,old,0.1,neutral,ok,
failing,failing,failing,English,,,0.0,failing,English,failing,0.0,neutral,ok,
back,back,back,English,,,0.0,back,English,back,0.0,neutral,ok,
Top,top,Top,English,,,0.0,Top,English,top,0.5,positive,ok,
Club,club,Club,English,,,0.0,Club,English,club,0.0,neutral,ok,
"top,","top,",,Unknown,top,English,85.71428571428572,top,English,top,0.5,positive,ok,
clubs,clubs,,Unknown,club,English,88.88888888888889,club,English,club,0.0,neutral,ok,
fighting,fighting,fighting,English,,,0.0,fighting,English,fighting,0.0,neutral,ok,
top,top,top,English,,,0.0,top,English,top,0.5,positive,ok,
[Sticker],[sticker],,Unknown,sticker,English,87.5,sticker,English,sticker,0.0,neutral,ok,
great,great,great,English,,,0.0,great,English,great,0.8,positive,ok,
Manchester,manchester,,Unknown,Manchester,English,90.0,Manchester,English,manchester,0.0,neutral,ok,
United,united,United,English,,,0.0,United,English,united,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
waiting,waiting,waiting,English,,,0.0,waiting,English,waiting,0.0,neutral,ok,
ka,ka,ka,English,,,0.0,ka,English,ka,0.0,neutral,ok,
video,video,video,English,,,0.0,video,English,video,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
arsenal,arsenal,arsenal,English,,,0.0,arsenal,English,arsenal,0.0,neutral,ok,
top,top,top,English,,,0.0,top,English,top,0.5,positive,ok,
three,three,three,English,,,0.0,three,English,three,0.0,neutral,ok,
l,l,l,English,,,0.0,l,English,l,0.0,neutral,ok,
happy,happy,happy,English,,,0.0,happy,English,happy,0.8,positive,ok,
oliwa,oliwa,,Unknown,liwan,English,80.0,liwan,English,liwan,0.0,neutral,ok,
Top,top,Top,English,,,0.0,Top,English,top,0.5,positive,ok,
Manchester,manchester,,Unknown,Manchester,English,90.0,Manchester,English,manchester,0.0,neutral,ok,
United,united,United,English,,,0.0,United,English,united,0.0,neutral,ok,
one,one,one,English,,,0.0,one,English,one,0.0,neutral,ok,
love,love,love,English,,,0.0,love,English,love,0.5,positive,ok,
papa,papa,papa,English,,,0.0,papa,English,papa,0.0,neutral,ok,
arsenal,arsenal,arsenal,English,,,0.0,arsenal,English,arsenal,0.0,neutral,ok,
olumbe,olumbe,,Unknown,Columbae,English,85.71428571428572,Columbae,English,columbae,0.0,neutral,ok,
bannange,bannange,,Unknown,pannage,English,80.0,pannage,English,pannage,0.0,neutral,ok,
[Sticker],[sticker],,Unknown,sticker,English,87.5,sticker,English,sticker,0.0,neutral,ok,
point,point,point,English,,,0.0,point,English,point,0.0,neutral,ok,
noted,noted,noted,English,,,0.0,noted,English,noted,0.0,neutral,ok,
doctor,doctor,doctor,English,,,0.0,doctor,English,doctor,0.0,neutral,ok,
Bagambe,bagambe,,Unknown,backgame,English,80.0,backgame,English,backgame,0.0,neutral,ok,
Manchester,manchester,,Unknown,Manchester,English,90.0,Manchester,English,manchester,0.0,neutral,ok,
United,united,United,English,,,0.0,United,English,united,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
waiting,waiting,waiting,English,,,0.0,waiting,English,waiting,0.0,neutral,ok,
man,man,man,English,,,0.0,man,English,man,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
Top,top,Top,English,,,0.0,Top,English,top,0.5,positive,ok,
Sula,sula,,Unknown,sulfa,English,88.88888888888889,sulfa,English,sulfa,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
Manchester,manchester,,Unknown,Manchester,English,90.0,Manchester,English,manchester,0.0,neutral,ok,
United,united,United,English,,,0.0,United,English,united,0.0,neutral,ok,
[Sticker],[sticker],,Unknown,sticker,English,87.5,sticker,English,sticker,0.0,neutral,ok,
man,man,man,English,,,0.0,man,English,man,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
wow,wow,wow,English,,,0.0,wow,English,wow,0.1,neutral,ok,
[Sticker],[sticker],,Unknown,sticker,English,87.5,sticker,English,sticker,0.0,neutral,ok,
Top,top,Top,English,,,0.0,Top,English,top,0.5,positive,ok,
Manchester,manchester,,Unknown,Manchester,English,90.0,Manchester,English,manchester,0.0,neutral,ok,
united,united,united,English,,,0.0,united,English,united,0.0,neutral,ok,
z,z,z,English,,,0.0,z,English,z,0.0,neutral,ok,
wawoo,wawoo,,Unknown,wahoo,English,80.0,wahoo,English,wahoo,0.0,neutral,ok,
good,good,good,English,,,0.0,good,English,good,0.7,positive,ok,
Top,top,Top,English,,,0.0,Top,English,top,0.5,positive,ok,
United,united,United,English,,,0.0,United,English,united,0.0,neutral,ok,
z,z,z,English,,,0.0,z,English,z,0.0,neutral,ok,
[Sticker],[sticker],,Unknown,sticker,English,87.5,sticker,English,sticker,0.0,neutral,ok,
namesec,namesec,,Unknown,namesake,English,80.0,namesake,English,namesake,0.0,neutral,ok,
Manchester,manchester,,Unknown,Manchester,English,90.0,Manchester,English,manchester,0.0,neutral,ok,
United,united,United,English,,,0.0,United,English,united,0.0,neutral,ok,
forever,forever,forever,English,,,0.0,forever,English,forever,0.0,neutral,ok,
everyone,everyone,everyone,English,,,0.0,everyone,English,everyone,0.0,neutral,ok,
united,united,united,English,,,0.0,united,English,united,0.0,neutral,ok,
bagambe,bagambe,,Unknown,backgame,English,80.0,backgame,English,backgame,0.0,neutral,ok,
man,man,man,English,,,0.0,man,English,man,0.0,neutral,ok,
united,united,united,English,,,0.0,united,English,united,0.0,neutral,ok,
mend,mend,mend,English,,,0.0,mend,English,mend,0.0,neutral,ok,
sabura,sabura,,Unknown,saburra,English,92.3076923076923,saburra,English,saburra,0.0,neutral,ok,
manu,manu,,Unknown,maniu,English,88.88888888888889,maniu,English,maniu,0.0,neutral,ok,
man,man,man,English,,,0.0,man,English,man,0.0,neutral,ok,
seasons,seasons,,Unknown,season,English,92.3076923076923,season,English,season,0.0,neutral,ok,
haha,haha,,Unknown,hah,English,85.71428571428572,hah,English,hah,0.0,neutral,ok,
manu,manu,,Unknown,maniu,English,88.88888888888889,maniu,English,maniu,0.0,neutral,ok,
A,a,A,English,,,0.0,A,English,a,0.0,neutral,ok,
Doctor,doctor,Doctor,English,,,0.0,Doctor,English,doctor,0.0,neutral,ok,
laba,laba,,Unknown,labra,English,88.88888888888889,labra,English,labra,0.0,neutral,ok,
man,man,man,English,,,0.0,man,English,man,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
[Sticker],[sticker],,Unknown,sticker,English,87.5,sticker,English,sticker,0.0,neutral,ok,
wava,wava,,Unknown,ava,English,85.71428571428572,ava,English,ava,0.0,neutral,ok,
wa,wa,wa,English,,,0.0,wa,English,wa,0.0,neutral,ok,
Tako,tako,,Unknown,ako,English,85.71428571428572,ako,English,ako,0.0,neutral,ok,
behind,behind,behind,English,,,0.0,behind,English,behind,-0.4,negative,ok,
meddy,meddy,,Unknown,eddy,English,88.88888888888889,eddy,English,eddy,0.0,neutral,ok,
[Sticker],[sticker],,Unknown,sticker,English,87.5,sticker,English,sticker,0.0,neutral,ok,
webare,webare,,Unknown,wearer,English,83.33333333333334,wearer,English,wearer,0.0,neutral,ok,
Man,man,Man,English,,,0.0,Man,English,man,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
ee,ee,,Unknown,eme,English,80.0,eme,English,eme,0.0,neutral,ok,
tackle,tackle,tackle,English,,,0.0,tackle,English,tackle,0.0,neutral,ok,
behind,behind,behind,English,,,0.0,behind,English,behind,-0.4,negative,ok,
boi,boi,,Unknown,boid,English,85.71428571428572,boid,English,boid,0.0,neutral,ok,
United,united,United,English,,,0.0,United,English,united,0.0,neutral,ok,
may,may,may,English,,,0.0,may,English,may,0.0,neutral,ok,
bussi,bussi,,Unknown,buss,English,88.88888888888889,buss,English,bus,0.0,neutral,ok,
lugogo,lugogo,,Unknown,gogo,English,80.0,gogo,English,gogo,0.0,neutral,ok,
South,south,South,English,,,0.0,South,English,south,0.0,neutral,ok,
part,part,part,English,,,0.0,part,English,part,0.0,neutral,ok,
Daudi,daudi,,Unknown,daud,English,88.88888888888889,daud,English,daud,0.0,neutral,ok,
commander,commander,commander,English,,,0.0,commander,English,commander,0.0,neutral,ok,
wa,wa,wa,English,,,0.0,wa,English,wa,0.0,neutral,ok,
baddest,baddest,,Unknown,addrest,English,85.71428571428572,addrest,English,addrest,0.0,neutral,ok,
commentary,commentary,commentary,English,,,0.0,commentary,English,commentary,0.0,neutral,ok,
The,the,The,English,,,0.0,The,English,the,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
Nicholas,nicholas,,Unknown,Nicholas,English,87.5,Nicholas,English,nicholas,0.0,neutral,ok,
baba,baba,baba,English,,,0.0,baba,English,baba,0.0,neutral,ok,
fm,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
number,number,number,English,,,0.0,number,English,number,0.0,neutral,ok,
one,one,one,English,,,0.0,one,English,one,0.0,neutral,ok,
Espana,espana,,Unknown,respan,English,83.33333333333334,respan,English,respan,0.0,neutral,ok,
ERia,eria,ERia,English,,,0.0,ERia,English,eria,0.0,neutral,ok,
number,number,number,English,,,0.0,number,English,number,0.0,neutral,ok,
two,two,two,English,,,0.0,two,English,two,0.0,neutral,ok,
Devid,devid,,Unknown,devoid,English,90.9090909090909,devoid,English,devoid,-0.1,neutral,ok,
Agamba,agamba,,Unknown,gamba,English,90.9090909090909,gamba,English,gamba,0.0,neutral,ok,
Vianne,vianne,,Unknown,vanner,English,83.33333333333334,vanner,English,vanner,0.0,neutral,ok,
Junior,junior,Junior,English,,,0.0,Junior,English,junior,0.0,neutral,ok,
yasinga,yasinga,,Unknown,yeasting,English,80.0,yeasting,English,yeasting,0.0,neutral,ok,
like♥️,like♥️,,Unknown,like,English,80.0,like,English,like,0.0,neutral,ok,
Ivan,ivan,,Unknown,divan,English,88.88888888888889,divan,English,divan,0.0,neutral,ok,
fm,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
GOAT,goat,GOAT,English,,,0.0,GOAT,English,goat,0.0,neutral,ok,
take,take,take,English,,,0.0,take,English,take,0.0,neutral,ok,
yo,yo,yo,English,,,0.0,yo,English,yo,0.0,neutral,ok,
tym,tym,,Unknown,tymp,English,85.71428571428572,tymp,English,tymp,0.0,neutral,ok,
en,en,en,English,,,0.0,en,English,en,0.0,neutral,ok,
listen,listen,listen,English,,,0.0,listen,English,listen,0.0,neutral,ok,
mikie,mikie,mikie,English,,,0.0,mikie,English,mikie,0.0,neutral,ok,
cruz,cruz,,Unknown,scruze,English,80.0,scruze,English,scruze,0.0,neutral,ok,
fm,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
e,e,e,English,,,0.0,e,English,e,0.0,neutral,ok,
mbarara,mbarara,,Unknown,marara,English,92.3076923076923,marara,English,marara,0.0,neutral,ok,
Ya,ya,Ya,English,,,0.0,Ya,English,ya,0.0,neutral,ok,
braza,braza,braza,English,,,0.0,braza,English,braza,0.0,neutral,ok,
Ham,ham,Ham,English,,,0.0,Ham,English,ham,0.0,neutral,ok,
Senior,senior,Senior,English,,,0.0,Senior,English,senior,0.0,neutral,ok,
Mbale,mbale,,Unknown,male,English,88.88888888888889,male,English,male,0.0,neutral,ok,
City,city,City,English,,,0.0,City,English,city,0.0,neutral,ok,
works,works,works,English,,,0.0,works,English,work,0.0,neutral,ok,
Step,step,Step,English,,,0.0,Step,English,step,0.0,neutral,ok,
FM,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
lvan,lvan,,Unknown,Ulvan,English,88.88888888888889,Ulvan,English,ulvan,0.0,neutral,ok,
sports,sports,sports,English,,,0.0,sports,English,sport,0.0,neutral,ok,
centre,centre,,Unknown,centare,English,92.3076923076923,centare,English,centare,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
Ronald,ronald,,Unknown,Donald,English,83.33333333333334,Donald,English,donald,0.0,neutral,ok,
radio,radio,radio,English,,,0.0,radio,English,radio,0.0,neutral,ok,
alekana,alekana,,Unknown,alemana,English,85.71428571428572,alemana,English,alemana,0.0,neutral,ok,
Mike,mike,Mike,English,,,0.0,Mike,English,mike,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
In,in,In,English,,,0.0,In,English,in,0.0,neutral,ok,
eastern,eastern,eastern,English,,,0.0,eastern,English,eastern,0.0,neutral,ok,
region,region,region,English,,,0.0,region,English,region,0.0,neutral,ok,
believe,believe,believe,English,,,0.0,believe,English,believe,0.0,neutral,ok,
senior,senior,senior,English,,,0.0,senior,English,senior,0.0,neutral,ok,
mbale,mbale,,Unknown,male,English,88.88888888888889,male,English,male,0.0,neutral,ok,
"city,","city,",,Unknown,city,English,88.88888888888889,city,English,city,0.0,neutral,ok,
step,step,step,English,,,0.0,step,English,step,0.0,neutral,ok,
fm,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
always,always,always,English,,,0.0,always,English,always,0.0,neutral,ok,
step,step,step,English,,,0.0,step,English,step,0.0,neutral,ok,
ahead.,ahead.,,Unknown,ahead,English,90.9090909090909,ahead,English,ahead,0.0,neutral,ok,
one,one,one,English,,,0.0,one,English,one,0.0,neutral,ok,
ivan,ivan,,Unknown,divan,English,88.88888888888889,divan,English,divan,0.0,neutral,ok,
You,you,You,English,,,0.0,You,English,you,0.0,neutral,ok,
said.,said.,,Unknown,said,English,88.88888888888889,said,English,said,0.0,neutral,ok,
The,the,The,English,,,0.0,The,English,the,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
local,local,local,English,,,0.0,local,English,local,0.0,neutral,ok,
commentator.,commentator.,,Unknown,commentator,English,95.65217391304348,commentator,English,commentator,0.0,neutral,ok,
There,there,There,English,,,0.0,There,English,there,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
agree,agree,agree,English,,,0.0,agree,English,agree,0.0,neutral,ok,
Best,best,Best,English,,,0.0,Best,English,best,1.0,positive,ok,
commentators,commentators,,Unknown,commentator,English,95.65217391304348,commentator,English,commentator,0.0,neutral,ok,
Peter,peter,Peter,English,,,0.0,Peter,English,peter,0.0,neutral,ok,
Otai,otai,,Unknown,tai,English,85.71428571428572,tai,English,tai,0.0,neutral,ok,
Jermaine,jermaine,,Unknown,ermine,English,85.71428571428572,ermine,English,ermine,0.0,neutral,ok,
Egesa.,egesa.,,Unknown,egesta,English,83.33333333333334,egesta,English,egesta,0.0,neutral,ok,
And,and,And,English,,,0.0,And,English,and,0.0,neutral,ok,
boy,boy,boy,English,,,0.0,boy,English,boy,0.0,neutral,ok,
student,student,student,English,,,0.0,student,English,student,0.0,neutral,ok,
Jimmy,jimmy,Jimmy,English,,,0.0,Jimmy,English,jimmy,0.0,neutral,ok,
Pizzo,pizzo,,Unknown,pizza,English,80.0,pizza,English,pizza,0.0,neutral,ok,
also,also,also,English,,,0.0,also,English,also,0.0,neutral,ok,
coming.,coming.,,Unknown,coming,English,92.3076923076923,coming,English,coming,0.0,neutral,ok,
That,that,That,English,,,0.0,That,English,that,0.0,neutral,ok,
guy,guy,guy,English,,,0.0,guy,English,guy,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
local,local,local,English,,,0.0,local,English,local,0.0,neutral,ok,
peter,peter,peter,English,,,0.0,peter,English,peter,0.0,neutral,ok,
otai,otai,,Unknown,tai,English,85.71428571428572,tai,English,tai,0.0,neutral,ok,
bright,bright,bright,English,,,0.0,bright,English,bright,0.7000000000000001,positive,ok,
vision,vision,vision,English,,,0.0,vision,English,vision,0.0,neutral,ok,
radio,radio,radio,English,,,0.0,radio,English,radio,0.0,neutral,ok,
good,good,good,English,,,0.0,good,English,good,0.7,positive,ok,
Eria,eria,Eria,English,,,0.0,Eria,English,eria,0.0,neutral,ok,
top,top,top,English,,,0.0,top,English,top,0.5,positive,ok,
radio,radio,radio,English,,,0.0,radio,English,radio,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
bright,bright,bright,English,,,0.0,bright,English,bright,0.7000000000000001,positive,ok,
ye,ye,ye,English,,,0.0,ye,English,ye,0.0,neutral,ok,
top,top,top,English,,,0.0,top,English,top,0.5,positive,ok,
Ivan,ivan,,Unknown,divan,English,88.88888888888889,divan,English,divan,0.0,neutral,ok,
Fm,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
"waaa,","waaa,",,Unknown,waapa,English,80.0,waapa,English,waapa,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
having,having,,Unknown,shaving,English,92.3076923076923,shaving,English,shaving,0.0,neutral,ok,
two,two,two,English,,,0.0,two,English,two,0.0,neutral,ok,
awards,awards,,Unknown,award,English,90.9090909090909,award,English,award,0.0,neutral,ok,
row,row,row,English,,,0.0,row,English,row,0.0,neutral,ok,
mbarara,mbarara,,Unknown,marara,English,92.3076923076923,marara,English,marara,0.0,neutral,ok,
Mike,mike,Mike,English,,,0.0,Mike,English,mike,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
"commentator,ur","commentator,ur",,Unknown,commentator,English,88.0,commentator,English,commentator,0.0,neutral,ok,
bringing,bringing,,Unknown,ringing,English,93.33333333333333,ringing,English,ringing,0.0,neutral,ok,
guy,guy,guy,English,,,0.0,guy,English,guy,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
ever,ever,ever,English,,,0.0,ever,English,ever,0.0,neutral,ok,
heard,heard,,Unknown,sheard,English,90.9090909090909,sheard,English,sheard,0.0,neutral,ok,
station,station,station,English,,,0.0,station,English,station,0.0,neutral,ok,
"online,","online,",,Unknown,contline,English,80.0,contline,English,contline,0.0,neutral,ok,
may,may,may,English,,,0.0,may,English,may,0.0,neutral,ok,
kampala,kampala,,Unknown,kamala,English,92.3076923076923,kamala,English,kamala,0.0,neutral,ok,
Via,via,Via,English,,,0.0,Via,English,via,0.0,neutral,ok,
english,english,,Unknown,unenglish,English,87.5,unenglish,English,unenglish,0.0,neutral,ok,
peter,peter,peter,English,,,0.0,peter,English,peter,0.0,neutral,ok,
oti,oti,,Unknown,otic,English,85.71428571428572,otic,English,otic,0.0,neutral,ok,
unmatched,unmatched,unmatched,English,,,0.0,unmatched,English,unmatched,0.0,neutral,ok,
top,top,top,English,,,0.0,top,English,top,0.5,positive,ok,
trends,trends,,Unknown,trend,English,90.9090909090909,trend,English,trend,0.0,neutral,ok,
Wa,wa,Wa,English,,,0.0,Wa,English,wa,0.0,neutral,ok,
people,people,people,English,,,0.0,people,English,people,0.0,neutral,ok,
every,every,every,English,,,0.0,every,English,every,0.0,neutral,ok,
SUPER,super,SUPER,English,,,0.0,SUPER,English,super,0.3333333333333333,positive,ok,
FM,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
super,super,super,English,,,0.0,super,English,super,0.3333333333333333,positive,ok,
soccer,soccer,soccer,English,,,0.0,soccer,English,soccer,0.0,neutral,ok,
true,true,true,English,,,0.0,true,English,true,0.35,positive,ok,
yee,yee,yee,English,,,0.0,yee,English,yee,0.0,neutral,ok,
On,on,On,English,,,0.0,On,English,on,0.0,neutral,ok,
side,side,side,English,,,0.0,side,English,side,0.0,neutral,ok,
For,for,For,English,,,0.0,For,English,for,0.0,neutral,ok,
us,us,us,English,,,0.0,us,English,u,0.0,neutral,ok,
know,know,know,English,,,0.0,know,English,know,0.0,neutral,ok,
David,david,,Unknown,avid,English,88.88888888888889,avid,English,avid,0.25,positive,ok,
Monday,monday,,Unknown,Monday,English,83.33333333333334,Monday,English,monday,0.0,neutral,ok,
Friday,friday,,Unknown,Friday,English,83.33333333333334,Friday,English,friday,0.0,neutral,ok,
mr,mr,,Unknown,mir,English,80.0,mir,English,mir,0.0,neutral,ok,
yiyo,yiyo,,Unknown,iyo,English,85.71428571428572,iyo,English,iyo,0.0,neutral,ok,
crooze,crooze,,Unknown,croze,English,90.9090909090909,croze,English,croze,0.0,neutral,ok,
fm,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
sports,sports,sports,English,,,0.0,sports,English,sport,0.0,neutral,ok,
teams,teams,,Unknown,team,English,88.88888888888889,team,English,team,0.0,neutral,ok,
Radio,radio,Radio,English,,,0.0,Radio,English,radio,0.0,neutral,ok,
Maria,maria,Maria,English,,,0.0,Maria,English,maria,0.0,neutral,ok,
arsenal,arsenal,arsenal,English,,,0.0,arsenal,English,arsenal,0.0,neutral,ok,
ne,ne,ne,English,,,0.0,ne,English,ne,0.0,neutral,ok,
man,man,man,English,,,0.0,man,English,man,0.0,neutral,ok,
city,city,city,English,,,0.0,city,English,city,0.0,neutral,ok,
mu,mu,mu,English,,,0.0,mu,English,mu,0.0,neutral,ok,
Nicolas,nicolas,,Unknown,Nicolas,English,85.71428571428572,Nicolas,English,nicolas,0.0,neutral,ok,
Baba,baba,Baba,English,,,0.0,Baba,English,baba,0.0,neutral,ok,
Us,us,Us,English,,,0.0,Us,English,us,0.0,neutral,ok,
Bunyoro,bunyoro,,Unknown,Bunyoro,English,85.71428571428572,Bunyoro,English,bunyoro,0.0,neutral,ok,
Godwin,godwin,,Unknown,godown,English,83.33333333333334,godown,English,godown,0.0,neutral,ok,
spice,spice,spice,English,,,0.0,spice,English,spice,0.0,neutral,ok,
Fm,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
Try,try,Try,English,,,0.0,Try,English,try,0.0,neutral,ok,
senior,senior,senior,English,,,0.0,senior,English,senior,0.0,neutral,ok,
Francis,francis,,Unknown,francisc,English,93.33333333333333,francisc,English,francisc,0.0,neutral,ok,
Star,star,Star,English,,,0.0,Star,English,star,0.0,neutral,ok,
fm,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
radio,radio,radio,English,,,0.0,radio,English,radio,0.0,neutral,ok,
Sunday,sunday,,Unknown,sundae,English,83.33333333333334,sundae,English,sundae,0.0,neutral,ok,
evening,evening,evening,English,,,0.0,evening,English,evening,0.0,neutral,ok,
games,games,,Unknown,game,English,88.88888888888889,game,English,game,-0.4,negative,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
thank,thank,thank,English,,,0.0,thank,English,thank,0.0,neutral,ok,
later,later,later,English,,,0.0,later,English,later,0.0,neutral,ok,
true,true,true,English,,,0.0,true,English,true,0.35,positive,ok,
baddest,baddest,,Unknown,addrest,English,85.71428571428572,addrest,English,addrest,0.0,neutral,ok,
comentry,comentry,,Unknown,commentary,English,88.88888888888889,commentary,English,commentary,0.0,neutral,ok,
people,people,people,English,,,0.0,people,English,people,0.0,neutral,ok,
Uganda,uganda,,Unknown,Luganda,English,92.3076923076923,Luganda,English,luganda,0.0,neutral,ok,
BRIGHT,bright,BRIGHT,English,,,0.0,BRIGHT,English,bright,0.7000000000000001,positive,ok,
always,always,always,English,,,0.0,always,English,always,0.0,neutral,ok,
Top,top,Top,English,,,0.0,Top,English,top,0.5,positive,ok,
Vision,vision,Vision,English,,,0.0,Vision,English,vision,0.0,neutral,ok,
Radio,radio,Radio,English,,,0.0,Radio,English,radio,0.0,neutral,ok,
mr,mr,,Unknown,mir,English,80.0,mir,English,mir,0.0,neutral,ok,
mike,mike,mike,English,,,0.0,mike,English,mike,0.0,neutral,ok,
crooze,crooze,,Unknown,croze,English,90.9090909090909,croze,English,croze,0.0,neutral,ok,
fm,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
mbarara,mbarara,,Unknown,marara,English,92.3076923076923,marara,English,marara,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
Try,try,Try,English,,,0.0,Try,English,try,0.0,neutral,ok,
Ronald,ronald,,Unknown,Donald,English,83.33333333333334,Donald,English,donald,0.0,neutral,ok,
umar,umar,,Unknown,Cumar,English,88.88888888888889,Cumar,English,cumar,0.0,neutral,ok,
Sylvia,sylvia,,Unknown,sylva,English,90.9090909090909,sylva,English,sylva,0.0,neutral,ok,
Sabrina,sabrina,,Unknown,sabina,English,92.3076923076923,sabina,English,sabina,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
thank,thank,thank,English,,,0.0,thank,English,thank,0.0,neutral,ok,
later.,later.,,Unknown,later,English,90.9090909090909,later,English,later,0.0,neutral,ok,
radio,radio,radio,English,,,0.0,radio,English,radio,0.0,neutral,ok,
So,so,So,English,,,0.0,So,English,so,0.0,neutral,ok,
language,language,language,English,,,0.0,language,English,language,0.0,neutral,ok,
using,using,,Unknown,usings,English,90.9090909090909,usings,English,using,0.0,neutral,ok,
time,time,time,English,,,0.0,time,English,time,0.0,neutral,ok,
commentation,commentation,commentation,English,,,0.0,commentation,English,commentation,0.0,neutral,ok,
true,true,true,English,,,0.0,true,English,true,0.35,positive,ok,
super,super,super,English,,,0.0,super,English,super,0.3333333333333333,positive,ok,
fm,fm,,Unknown,fum,English,80.0,fum,English,fum,0.0,neutral,ok,
